ctin,idt,val,pos,rchrg,etin,inv_typ,num,rt,txval,iamt,camt,samt,csamt,inum
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012882
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012883
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012884
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012885
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012886
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012887
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012888
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012889
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012890
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012891
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012892
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012893
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012894
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012895
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012896
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012897
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012898
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012899
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012900
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012901
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012902
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012903
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012904
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012905
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012906
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012907
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012908
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012909
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012910
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012911
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012912
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012913
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012914
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012915
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012916
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012917
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012918
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012919
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012920
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012921
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012922
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012923
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012924
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012925
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012926
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012927
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012928
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012929
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012930
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012931
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012932
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012933
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012934
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012935
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012936
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012937
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012938
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012939
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012940
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012941
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012942
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012943
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012944
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012945
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012946
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012947
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012948
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012949
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012950
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012951
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012952
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012953
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012954
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012955
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012956
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012957
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012958
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012959
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012960
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012961
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012962
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012963
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012964
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012965
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012966
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012967
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012968
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012969
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012970
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012971
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012972
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012973
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012974
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012975
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012976
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012977
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012978
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012979
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012980
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012981
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012982
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012983
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012984
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012985
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012986
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012987
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012988
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012989
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012990
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012991
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012992
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012993
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012994
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012995
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012996
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012997
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012998
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80012999
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013000
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013001
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013002
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013003
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013004
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013005
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013006
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013007
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013008
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013009
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013010
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013011
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013012
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013013
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013014
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013015
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013016
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013017
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013018
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013019
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013020
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013021
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013022
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013023
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013024
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013025
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013026
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013027
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013028
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013029
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013030
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013031
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013032
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013033
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013034
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013035
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013036
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013037
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013038
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013039
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013040
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013041
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013042
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013043
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013044
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013045
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013046
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013047
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013048
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013049
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013050
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013051
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013052
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013053
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013054
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013055
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013056
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013057
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013058
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013059
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013060
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013061
33GSPTN0822G1ZH,01-08-2017,58734.99,33,N,22GSPTN0822G1CL,R,1,5,58000.88,2900.04,,,100.77,B2BC4PPU80013062
